1012,  1225,  completed,  eof,  2013-08-29 18:44:15,  2013-08-29 18:44:58,  43,  modelParams|clParams|alpha_0.0140855702213.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0204417569575,  2236,  0.0140855702213,  9,  12,  1,  TemporalMultiStep,  0.0204417569575,  0.8317, 
1012,  1226,  completed,  eof,  2013-08-29 18:44:20,  2013-08-29 18:45:06,  46,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0124229392394,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.0124229392394,  0.7714, 
1012,  1227,  completed,  eof,  2013-08-29 18:44:58,  2013-08-29 18:45:42,  44,  modelParams|clParams|alpha_0.00934042766598.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0177688177181,  2236,  0.00934042766598,  9,  12,  1,  TemporalMultiStep,  0.0177688177181,  0.8233, 
1012,  1228,  completed,  eof,  2013-08-29 18:45:06,  2013-08-29 18:45:36,  30,  modelParams|clParams|alpha_0.0162165785652.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0277189709353,  2236,  0.0162165785652,  9,  13,  2,  NontemporalMultiStep,  0.0277189709353,  0.8499, 
1012,  1229,  completed,  eof,  2013-08-29 18:45:36,  2013-08-29 18:46:19,  43,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0104000259524,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.0104000259524,  0.7719, 
1012,  1230,  completed,  eof,  2013-08-29 18:45:42,  2013-08-29 18:46:10,  28,  modelParams|clParams|alpha_0.0160913822311.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0292189278107,  2236,  0.0160913822311,  9,  13,  2,  NontemporalMultiStep,  0.0292189278107,  0.8492, 
1012,  1231,  completed,  eof,  2013-08-29 18:46:10,  2013-08-29 18:46:57,  47,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00834117404921,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.00834117404921,  0.7711, 
1012,  1232,  completed,  eof,  2013-08-29 18:46:19,  2013-08-29 18:46:46,  27,  modelParams|clParams|alpha_0.0149025554317.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.028468949373,  2236,  0.0149025554317,  9,  13,  2,  NontemporalMultiStep,  0.028468949373,  0.8459, 
1012,  1233,  completed,  eof,  2013-08-29 18:46:46,  2013-08-29 18:47:30,  44,  modelParams|clParams|alpha_0.00676065726772.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0172619391585,  2236,  0.00676065726772,  9,  12,  1,  TemporalMultiStep,  0.0172619391585,  0.8153, 
1012,  1234,  completed,  eof,  2013-08-29 18:46:57,  2013-08-29 18:47:41,  44,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00882679786743,  2236,  0.0001,  9,  12,  1,  TemporalMultiStep,  0.00882679786743,  0.7714, 
